# N = 10000
# h = 0.001
# t0 = 0
# tf = 10
# time, Sun, Earth
4.459         -0.000118433  -5.921763e-05 
4.46          -0.000118433  -5.921763e-05 
4.461         -0.000118433  -5.921763e-05 
4.462         -0.0001184329 -5.921763e-05 
4.463         -0.0001184329 -5.921763e-05 
4.464         -0.0001184329 -5.921763e-05 
4.465         -0.0001184329 -5.921763e-05 
4.466         -0.0001184329 -5.921763e-05 
4.467         -0.0001184329 -5.921763e-05 
4.468         -0.0001184329 -5.921763e-05 
4.469         -0.0001184329 -5.921763e-05 
4.47          -0.0001184329 -5.921763e-05 
4.471         -0.0001184329 -5.921763e-05 
4.472         -0.0001184329 -5.921763e-05 
4.473         -0.0001184329 -5.921763e-05 
4.474         -0.0001184329 -5.921763e-05 
4.475         -0.0001184329 -5.921763e-05 
4.476         -0.0001184329 -5.921763e-05 
4.477         -0.0001184329 -5.921763e-05 
4.478         -0.0001184329 -5.921763e-05 
4.479         -0.0001184329 -5.921763e-05 
4.48          -0.0001184329 -5.921763e-05 
4.481         -0.0001184329 -5.921763e-05 
4.482         -0.0001184329 -5.921763e-05 
4.483         -0.0001184329 -5.921763e-05 
4.484         -0.0001184329 -5.921763e-05 
4.485         -0.0001184329 -5.921763e-05 
4.486         -0.0001184329 -5.921763e-05 
4.487         -0.0001184329 -5.921763e-05 
4.488         -0.0001184329 -5.921763e-05 
4.489         -0.0001184329 -5.921763e-05 
4.49          -0.0001184329 -5.921763e-05 
4.491         -0.0001184329 -5.921763e-05 
4.492         -0.0001184329 -5.921763e-05 
4.493         -0.0001184329 -5.921763e-05 
4.494         -0.0001184329 -5.921763e-05 
4.495         -0.0001184329 -5.921763e-05 
4.496         -0.0001184329 -5.921763e-05 
4.497         -0.0001184329 -5.921763e-05 
4.498         -0.0001184329 -5.921763e-05 
4.499         -0.0001184329 -5.921763e-05 
4.5           -0.0001184329 -5.921763e-05 
4.501         -0.0001184329 -5.921763e-05 
4.502         -0.0001184329 -5.921763e-05 
4.503         -0.0001184329 -5.921763e-05 
4.504         -0.0001184329 -5.921763e-05 
4.505         -0.0001184329 -5.921763e-05 
4.506         -0.0001184329 -5.921763e-05 
4.507         -0.0001184329 -5.921763e-05 
4.508         -0.0001184329 -5.921763e-05 
4.509         -0.0001184329 -5.921763e-05 
4.51          -0.0001184329 -5.921763e-05 
4.511         -0.0001184329 -5.921763e-05 
4.512         -0.0001184329 -5.921763e-05 
4.513         -0.0001184329 -5.921763e-05 
4.514         -0.0001184329 -5.921763e-05 
4.515         -0.0001184329 -5.921763e-05 
4.516         -0.0001184329 -5.921763e-05 
4.517         -0.0001184329 -5.921763e-05 
4.518         -0.0001184329 -5.921763e-05 
4.519         -0.0001184329 -5.921763e-05 
4.52          -0.0001184329 -5.921763e-05 
4.521         -0.0001184329 -5.921763e-05 
4.522         -0.0001184329 -5.921763e-05 
4.523         -0.0001184329 -5.921763e-05 
4.524         -0.0001184329 -5.921763e-05 
4.525         -0.0001184329 -5.921763e-05 
4.526         -0.0001184329 -5.921763e-05 
4.527         -0.0001184329 -5.921763e-05 
4.528         -0.0001184329 -5.921763e-05 
4.529         -0.0001184329 -5.921763e-05 
4.53          -0.0001184329 -5.921763e-05 
4.531         -0.0001184329 -5.921763e-05 
4.532         -0.0001184329 -5.921763e-05 
4.533         -0.0001184329 -5.921763e-05 
4.534         -0.0001184329 -5.921763e-05 
4.535         -0.0001184329 -5.921763e-05 
4.536         -0.0001184329 -5.921763e-05 
4.537         -0.0001184329 -5.921763e-05 
4.538         -0.0001184329 -5.921763e-05 
4.539         -0.0001184329 -5.921763e-05 
4.54          -0.000118433  -5.921763e-05 
4.541         -0.000118433  -5.921763e-05 
4.542         -0.000118433  -5.921763e-05 
4.543         -0.000118433  -5.921763e-05 
4.544         -0.000118433  -5.921763e-05 
4.545         -0.000118433  -5.921763e-05 
4.546         -0.000118433  -5.921763e-05 
4.547         -0.000118433  -5.921763e-05 
4.548         -0.000118433  -5.921763e-05 
4.549         -0.000118433  -5.921763e-05 
4.55          -0.000118433  -5.921763e-05 
4.551         -0.000118433  -5.921763e-05 
4.552         -0.000118433  -5.921763e-05 
4.553         -0.000118433  -5.921763e-05 
4.554         -0.000118433  -5.921763e-05 
4.555         -0.000118433  -5.921763e-05 
4.556         -0.000118433  -5.921763e-05 
4.557         -0.000118433  -5.921763e-05 
4.558         -0.000118433  -5.921763e-05 
4.559         -0.000118433  -5.921763e-05 
4.56          -0.000118433  -5.921763e-05 
4.561         -0.000118433  -5.921763e-05 
4.562         -0.000118433  -5.921763e-05 
4.563         -0.000118433  -5.921763e-05 
4.564         -0.000118433  -5.921763e-05 
4.565         -0.000118433  -5.921763e-05 
4.566         -0.000118433  -5.921763e-05 
4.567         -0.000118433  -5.921763e-05 
4.568         -0.000118433  -5.921763e-05 
4.569         -0.000118433  -5.921763e-05 
4.57          -0.000118433  -5.921763e-05 
4.571         -0.000118433  -5.921763e-05 
4.572         -0.000118433  -5.921763e-05 
4.573         -0.000118433  -5.921763e-05 
4.574         -0.000118433  -5.921763e-05 
4.575         -0.000118433  -5.921763e-05 
4.576         -0.000118433  -5.921763e-05 
4.577         -0.000118433  -5.921763e-05 
4.578         -0.0001184331 -5.921763e-05 
4.579         -0.0001184331 -5.921763e-05 
4.58          -0.0001184331 -5.921763e-05 
4.581         -0.0001184331 -5.921763e-05 
4.582         -0.0001184331 -5.921763e-05 
4.583         -0.0001184331 -5.921763e-05 
4.584         -0.0001184331 -5.921763e-05 
4.585         -0.0001184331 -5.921763e-05 
4.586         -0.0001184331 -5.921763e-05 
4.587         -0.0001184331 -5.921763e-05 
4.588         -0.0001184331 -5.921763e-05 
4.589         -0.0001184331 -5.921763e-05 
4.59          -0.0001184331 -5.921763e-05 
4.591         -0.0001184331 -5.921763e-05 
4.592         -0.0001184331 -5.921763e-05 
4.593         -0.0001184331 -5.921763e-05 
4.594         -0.0001184331 -5.921763e-05 
4.595         -0.0001184331 -5.921763e-05 
4.596         -0.0001184331 -5.921763e-05 
4.597         -0.0001184331 -5.921763e-05 
4.598         -0.0001184331 -5.921763e-05 
4.599         -0.0001184331 -5.921763e-05 
4.6           -0.0001184331 -5.921763e-05 
4.601         -0.0001184331 -5.921763e-05 
4.602         -0.0001184331 -5.921763e-05 
4.603         -0.0001184332 -5.921763e-05 
4.604         -0.0001184332 -5.921763e-05 
4.605         -0.0001184332 -5.921763e-05 
4.606         -0.0001184332 -5.921763e-05 
4.607         -0.0001184332 -5.921763e-05 
4.608         -0.0001184332 -5.921763e-05 
4.609         -0.0001184332 -5.921763e-05 
4.61          -0.0001184332 -5.921763e-05 
4.611         -0.0001184332 -5.921763e-05 
4.612         -0.0001184332 -5.921763e-05 
4.613         -0.0001184332 -5.921763e-05 
4.614         -0.0001184332 -5.921763e-05 
4.615         -0.0001184332 -5.921763e-05 
4.616         -0.0001184332 -5.921763e-05 
4.617         -0.0001184332 -5.921763e-05 
4.618         -0.0001184332 -5.921763e-05 
4.619         -0.0001184332 -5.921763e-05 
4.62          -0.0001184332 -5.921763e-05 
4.621         -0.0001184332 -5.921763e-05 
4.622         -0.0001184332 -5.921763e-05 
4.623         -0.0001184332 -5.921763e-05 
4.624         -0.0001184333 -5.921763e-05 
4.625         -0.0001184333 -5.921763e-05 
4.626         -0.0001184333 -5.921763e-05 
4.627         -0.0001184333 -5.921763e-05 
4.628         -0.0001184333 -5.921763e-05 
4.629         -0.0001184333 -5.921763e-05 
4.63          -0.0001184333 -5.921763e-05 
4.631         -0.0001184333 -5.921763e-05 
4.632         -0.0001184333 -5.921763e-05 
4.633         -0.0001184333 -5.921763e-05 
4.634         -0.0001184333 -5.921763e-05 
4.635         -0.0001184333 -5.921763e-05 
4.636         -0.0001184333 -5.921763e-05 
4.637         -0.0001184333 -5.921763e-05 
4.638         -0.0001184333 -5.921763e-05 
4.639         -0.0001184333 -5.921763e-05 
4.64          -0.0001184333 -5.921763e-05 
4.641         -0.0001184333 -5.921763e-05 
4.642         -0.0001184334 -5.921763e-05 
4.643         -0.0001184334 -5.921763e-05 
4.644         -0.0001184334 -5.921763e-05 
4.645         -0.0001184334 -5.921763e-05 
4.646         -0.0001184334 -5.921763e-05 
4.647         -0.0001184334 -5.921763e-05 
4.648         -0.0001184334 -5.921763e-05 
4.649         -0.0001184334 -5.921763e-05 
4.65          -0.0001184334 -5.921763e-05 
4.651         -0.0001184334 -5.921763e-05 
4.652         -0.0001184334 -5.921763e-05 
4.653         -0.0001184334 -5.921763e-05 
4.654         -0.0001184334 -5.921763e-05 
4.655         -0.0001184334 -5.921763e-05 
4.656         -0.0001184334 -5.921763e-05 
4.657         -0.0001184334 -5.921763e-05 
4.658         -0.0001184334 -5.921763e-05 
4.659         -0.0001184335 -5.921763e-05 
4.66          -0.0001184335 -5.921763e-05 
4.661         -0.0001184335 -5.921763e-05 
4.662         -0.0001184335 -5.921763e-05 
4.663         -0.0001184335 -5.921763e-05 
4.664         -0.0001184335 -5.921763e-05 
4.665         -0.0001184335 -5.921763e-05 
4.666         -0.0001184335 -5.921763e-05 
4.667         -0.0001184335 -5.921763e-05 
4.668         -0.0001184335 -5.921763e-05 
4.669         -0.0001184335 -5.921763e-05 
4.67          -0.0001184335 -5.921763e-05 
4.671         -0.0001184335 -5.921763e-05 
4.672         -0.0001184335 -5.921763e-05 
4.673         -0.0001184335 -5.921763e-05 
4.674         -0.0001184335 -5.921763e-05 
4.675         -0.0001184336 -5.921763e-05 
4.676         -0.0001184336 -5.921763e-05 
4.677         -0.0001184336 -5.921763e-05 
4.678         -0.0001184336 -5.921763e-05 
4.679         -0.0001184336 -5.921763e-05 
4.68          -0.0001184336 -5.921763e-05 
4.681         -0.0001184336 -5.921763e-05 
4.682         -0.0001184336 -5.921763e-05 
4.683         -0.0001184336 -5.921763e-05 
4.684         -0.0001184336 -5.921763e-05 
4.685         -0.0001184336 -5.921763e-05 
4.686         -0.0001184336 -5.921763e-05 
4.687         -0.0001184336 -5.921763e-05 
4.688         -0.0001184336 -5.921763e-05 
4.689         -0.0001184336 -5.921763e-05 
4.69          -0.0001184337 -5.921763e-05 
4.691         -0.0001184337 -5.921763e-05 
4.692         -0.0001184337 -5.921763e-05 
4.693         -0.0001184337 -5.921763e-05 
4.694         -0.0001184337 -5.921763e-05 
4.695         -0.0001184337 -5.921763e-05 
4.696         -0.0001184337 -5.921763e-05 
4.697         -0.0001184337 -5.921763e-05 
4.698         -0.0001184337 -5.921763e-05 
4.699         -0.0001184337 -5.921763e-05 
4.7           -0.0001184337 -5.921763e-05 
4.701         -0.0001184337 -5.921763e-05 
4.702         -0.0001184337 -5.921763e-05 
4.703         -0.0001184337 -5.921763e-05 
4.704         -0.0001184338 -5.921763e-05 
4.705         -0.0001184338 -5.921763e-05 
4.706         -0.0001184338 -5.921763e-05 
4.707         -0.0001184338 -5.921763e-05 
4.708         -0.0001184338 -5.921763e-05 
4.709         -0.0001184338 -5.921763e-05 
4.71          -0.0001184338 -5.921763e-05 
4.711         -0.0001184338 -5.921763e-05 
4.712         -0.0001184338 -5.921763e-05 
4.713         -0.0001184338 -5.921763e-05 
4.714         -0.0001184338 -5.921763e-05 
4.715         -0.0001184338 -5.921763e-05 
4.716         -0.0001184338 -5.921763e-05 
4.717         -0.0001184338 -5.921763e-05 
4.718         -0.0001184339 -5.921763e-05 
4.719         -0.0001184339 -5.921763e-05 
4.72          -0.0001184339 -5.921763e-05 
4.721         -0.0001184339 -5.921763e-05 
4.722         -0.0001184339 -5.921763e-05 
4.723         -0.0001184339 -5.921763e-05 
4.724         -0.0001184339 -5.921763e-05 
4.725         -0.0001184339 -5.921763e-05 
4.726         -0.0001184339 -5.921763e-05 
4.727         -0.0001184339 -5.921763e-05 
4.728         -0.0001184339 -5.921763e-05 
4.729         -0.0001184339 -5.921763e-05 
4.73          -0.0001184339 -5.921763e-05 
4.731         -0.0001184339 -5.921763e-05 
4.732         -0.000118434  -5.921763e-05 
4.733         -0.000118434  -5.921763e-05 
4.734         -0.000118434  -5.921763e-05 
4.735         -0.000118434  -5.921763e-05 
4.736         -0.000118434  -5.921763e-05 
4.737         -0.000118434  -5.921763e-05 
4.738         -0.000118434  -5.921763e-05 
4.739         -0.000118434  -5.921763e-05 
4.74          -0.000118434  -5.921763e-05 
4.741         -0.000118434  -5.921763e-05 
4.742         -0.000118434  -5.921763e-05 
4.743         -0.000118434  -5.921763e-05 
4.744         -0.000118434  -5.921763e-05 
4.745         -0.000118434  -5.921763e-05 
4.746         -0.0001184341 -5.921763e-05 
4.747         -0.0001184341 -5.921763e-05 
4.748         -0.0001184341 -5.921763e-05 
4.749         -0.0001184341 -5.921763e-05 
4.75          -0.0001184341 -5.921763e-05 
4.751         -0.0001184341 -5.921763e-05 
4.752         -0.0001184341 -5.921763e-05 
4.753         -0.0001184341 -5.921763e-05 
4.754         -0.0001184341 -5.921763e-05 
4.755         -0.0001184341 -5.921763e-05 
4.756         -0.0001184341 -5.921763e-05 
4.757         -0.0001184341 -5.921763e-05 
4.758         -0.0001184341 -5.921763e-05 
4.759         -0.0001184341 -5.921763e-05 
4.76          -0.0001184342 -5.921763e-05 
4.761         -0.0001184342 -5.921763e-05 
4.762         -0.0001184342 -5.921763e-05 
4.763         -0.0001184342 -5.921763e-05 
4.764         -0.0001184342 -5.921763e-05 
4.765         -0.0001184342 -5.921763e-05 
4.766         -0.0001184342 -5.921763e-05 
4.767         -0.0001184342 -5.921763e-05 
4.768         -0.0001184342 -5.921763e-05 
4.769         -0.0001184342 -5.921763e-05 
4.77          -0.0001184342 -5.921763e-05 
4.771         -0.0001184342 -5.921763e-05 
4.772         -0.0001184342 -5.921763e-05 
4.773         -0.0001184343 -5.921763e-05 
4.774         -0.0001184343 -5.921763e-05 
4.775         -0.0001184343 -5.921763e-05 
4.776         -0.0001184343 -5.921763e-05 
4.777         -0.0001184343 -5.921763e-05 
4.778         -0.0001184343 -5.921763e-05 
4.779         -0.0001184343 -5.921763e-05 
4.78          -0.0001184343 -5.921763e-05 
4.781         -0.0001184343 -5.921763e-05 
4.782         -0.0001184343 -5.921763e-05 
4.783         -0.0001184343 -5.921763e-05 
4.784         -0.0001184343 -5.921763e-05 
4.785         -0.0001184343 -5.921763e-05 
4.786         -0.0001184343 -5.921763e-05 
4.787         -0.0001184344 -5.921763e-05 
4.788         -0.0001184344 -5.921763e-05 
4.789         -0.0001184344 -5.921763e-05 
4.79          -0.0001184344 -5.921763e-05 
4.791         -0.0001184344 -5.921763e-05 
4.792         -0.0001184344 -5.921763e-05 
4.793         -0.0001184344 -5.921763e-05 
4.794         -0.0001184344 -5.921763e-05 
4.795         -0.0001184344 -5.921763e-05 
4.796         -0.0001184344 -5.921763e-05 
4.797         -0.0001184344 -5.921763e-05 
4.798         -0.0001184344 -5.921763e-05 
4.799         -0.0001184344 -5.921763e-05 
4.8           -0.0001184344 -5.921763e-05 
4.801         -0.0001184345 -5.921763e-05 
4.802         -0.0001184345 -5.921763e-05 
4.803         -0.0001184345 -5.921763e-05 
4.804         -0.0001184345 -5.921763e-05 
4.805         -0.0001184345 -5.921763e-05 
4.806         -0.0001184345 -5.921763e-05 
4.807         -0.0001184345 -5.921763e-05 
4.808         -0.0001184345 -5.921763e-05 
4.809         -0.0001184345 -5.921763e-05 
4.81          -0.0001184345 -5.921763e-05 
4.811         -0.0001184345 -5.921763e-05 
4.812         -0.0001184345 -5.921763e-05 
4.813         -0.0001184345 -5.921763e-05 
4.814         -0.0001184345 -5.921763e-05 
4.815         -0.0001184345 -5.921763e-05 
4.816         -0.0001184346 -5.921763e-05 
4.817         -0.0001184346 -5.921763e-05 
4.818         -0.0001184346 -5.921763e-05 
4.819         -0.0001184346 -5.921763e-05 
4.82          -0.0001184346 -5.921763e-05 
4.821         -0.0001184346 -5.921763e-05 
4.822         -0.0001184346 -5.921763e-05 
4.823         -0.0001184346 -5.921763e-05 
4.824         -0.0001184346 -5.921763e-05 
4.825         -0.0001184346 -5.921763e-05 
4.826         -0.0001184346 -5.921763e-05 
4.827         -0.0001184346 -5.921763e-05 
4.828         -0.0001184346 -5.921763e-05 
4.829         -0.0001184346 -5.921763e-05 
4.83          -0.0001184346 -5.921763e-05 
4.831         -0.0001184347 -5.921763e-05 
4.832         -0.0001184347 -5.921763e-05 
4.833         -0.0001184347 -5.921763e-05 
4.834         -0.0001184347 -5.921763e-05 
4.835         -0.0001184347 -5.921763e-05 
4.836         -0.0001184347 -5.921763e-05 
4.837         -0.0001184347 -5.921763e-05 
4.838         -0.0001184347 -5.921763e-05 
4.839         -0.0001184347 -5.921763e-05 
4.84          -0.0001184347 -5.921763e-05 
4.841         -0.0001184347 -5.921763e-05 
4.842         -0.0001184347 -5.921763e-05 
4.843         -0.0001184347 -5.921763e-05 
4.844         -0.0001184347 -5.921763e-05 
4.845         -0.0001184347 -5.921763e-05 
4.846         -0.0001184347 -5.921763e-05 
4.847         -0.0001184348 -5.921763e-05 
4.848         -0.0001184348 -5.921763e-05 
4.849         -0.0001184348 -5.921763e-05 
4.85          -0.0001184348 -5.921763e-05 
4.851         -0.0001184348 -5.921763e-05 
4.852         -0.0001184348 -5.921763e-05 
4.853         -0.0001184348 -5.921763e-05 
4.854         -0.0001184348 -5.921763e-05 
4.855         -0.0001184348 -5.921763e-05 
4.856         -0.0001184348 -5.921763e-05 
4.857         -0.0001184348 -5.921763e-05 
4.858         -0.0001184348 -5.921763e-05 
4.859         -0.0001184348 -5.921763e-05 
4.86          -0.0001184348 -5.921763e-05 
4.861         -0.0001184348 -5.921763e-05 
4.862         -0.0001184348 -5.921763e-05 
4.863         -0.0001184348 -5.921763e-05 
4.864         -0.0001184349 -5.921763e-05 
4.865         -0.0001184349 -5.921763e-05 
4.866         -0.0001184349 -5.921763e-05 
4.867         -0.0001184349 -5.921763e-05 
4.868         -0.0001184349 -5.921763e-05 
4.869         -0.0001184349 -5.921763e-05 
4.87          -0.0001184349 -5.921763e-05 
4.871         -0.0001184349 -5.921763e-05 
4.872         -0.0001184349 -5.921763e-05 
4.873         -0.0001184349 -5.921763e-05 
4.874         -0.0001184349 -5.921763e-05 
4.875         -0.0001184349 -5.921763e-05 
4.876         -0.0001184349 -5.921763e-05 
4.877         -0.0001184349 -5.921763e-05 
4.878         -0.0001184349 -5.921763e-05 
4.879         -0.0001184349 -5.921763e-05 
4.88          -0.0001184349 -5.921763e-05 
4.881         -0.0001184349 -5.921763e-05 
4.882         -0.0001184349 -5.921763e-05 
4.883         -0.000118435  -5.921763e-05 
4.884         -0.000118435  -5.921763e-05 
4.885         -0.000118435  -5.921763e-05 
4.886         -0.000118435  -5.921763e-05 
4.887         -0.000118435  -5.921763e-05 
4.888         -0.000118435  -5.921763e-05 
4.889         -0.000118435  -5.921763e-05 
4.89          -0.000118435  -5.921763e-05 
4.891         -0.000118435  -5.921763e-05 
4.892         -0.000118435  -5.921763e-05 
4.893         -0.000118435  -5.921763e-05 
4.894         -0.000118435  -5.921763e-05 
4.895         -0.000118435  -5.921763e-05 
4.896         -0.000118435  -5.921763e-05 
4.897         -0.000118435  -5.921763e-05 
4.898         -0.000118435  -5.921763e-05 
4.899         -0.000118435  -5.921763e-05 
4.9           -0.000118435  -5.921763e-05 
4.901         -0.000118435  -5.921763e-05 
4.902         -0.000118435  -5.921763e-05 
4.903         -0.000118435  -5.921763e-05 
4.904         -0.000118435  -5.921763e-05 
4.905         -0.0001184351 -5.921763e-05 
4.906         -0.0001184351 -5.921763e-05 
4.907         -0.0001184351 -5.921763e-05 
4.908         -0.0001184351 -5.921763e-05 
4.909         -0.0001184351 -5.921763e-05 
4.91          -0.0001184351 -5.921763e-05 
4.911         -0.0001184351 -5.921763e-05 
4.912         -0.0001184351 -5.921763e-05 
4.913         -0.0001184351 -5.921763e-05 
4.914         -0.0001184351 -5.921763e-05 
4.915         -0.0001184351 -5.921763e-05 
4.916         -0.0001184351 -5.921763e-05 
4.917         -0.0001184351 -5.921763e-05 
4.918         -0.0001184351 -5.921763e-05 
4.919         -0.0001184351 -5.921763e-05 
4.92          -0.0001184351 -5.921763e-05 
4.921         -0.0001184351 -5.921763e-05 
4.922         -0.0001184351 -5.921763e-05 
4.923         -0.0001184351 -5.921763e-05 
4.924         -0.0001184351 -5.921763e-05 
4.925         -0.0001184351 -5.921763e-05 
4.926         -0.0001184351 -5.921763e-05 
4.927         -0.0001184351 -5.921763e-05 
4.928         -0.0001184351 -5.921763e-05 
4.929         -0.0001184351 -5.921763e-05 
4.93          -0.0001184351 -5.921763e-05 
4.931         -0.0001184351 -5.921763e-05 
4.932         -0.0001184351 -5.921763e-05 
4.933         -0.0001184352 -5.921763e-05 
4.934         -0.0001184352 -5.921763e-05 
4.935         -0.0001184352 -5.921763e-05 
4.936         -0.0001184352 -5.921763e-05 
4.937         -0.0001184352 -5.921763e-05 
4.938         -0.0001184352 -5.921763e-05 
4.939         -0.0001184352 -5.921763e-05 
4.94          -0.0001184352 -5.921763e-05 
4.941         -0.0001184352 -5.921763e-05 
4.942         -0.0001184352 -5.921763e-05 
4.943         -0.0001184352 -5.921763e-05 
4.944         -0.0001184352 -5.921763e-05 
4.945         -0.0001184352 -5.921763e-05 
4.946         -0.0001184352 -5.921763e-05 
4.947         -0.0001184352 -5.921763e-05 
4.948         -0.0001184352 -5.921763e-05 
4.949         -0.0001184352 -5.921763e-05 
4.95          -0.0001184352 -5.921763e-05 
4.951         -0.0001184352 -5.921763e-05 
4.952         -0.0001184352 -5.921763e-05 
4.953         -0.0001184352 -5.921763e-05 
4.954         -0.0001184352 -5.921763e-05 
4.955         -0.0001184352 -5.921763e-05 
4.956         -0.0001184352 -5.921763e-05 
4.957         -0.0001184352 -5.921763e-05 
4.958         -0.0001184352 -5.921763e-05 
4.959         -0.0001184352 -5.921763e-05 
4.96          -0.0001184352 -5.921763e-05 
4.961         -0.0001184352 -5.921763e-05 
4.962         -0.0001184352 -5.921763e-05 
4.963         -0.0001184352 -5.921763e-05 
4.964         -0.0001184352 -5.921763e-05 
4.965         -0.0001184352 -5.921763e-05 
4.966         -0.0001184352 -5.921763e-05 
4.967         -0.0001184352 -5.921763e-05 
4.968         -0.0001184352 -5.921763e-05 
4.969         -0.0001184352 -5.921763e-05 
4.97          -0.0001184352 -5.921763e-05 
4.971         -0.0001184352 -5.921763e-05 
4.972         -0.0001184352 -5.921763e-05 
4.973         -0.0001184352 -5.921763e-05 
4.974         -0.0001184352 -5.921763e-05 
4.975         -0.0001184352 -5.921763e-05 
4.976         -0.0001184352 -5.921763e-05 
4.977         -0.0001184352 -5.921763e-05 
4.978         -0.0001184352 -5.921763e-05 
4.979         -0.0001184352 -5.921763e-05 
4.98          -0.0001184352 -5.921763e-05 
4.981         -0.0001184352 -5.921763e-05 
4.982         -0.0001184352 -5.921763e-05 
4.983         -0.0001184352 -5.921763e-05 
4.984         -0.0001184352 -5.921763e-05 
4.985         -0.0001184352 -5.921763e-05 
4.986         -0.0001184352 -5.921763e-05 
4.987         -0.0001184352 -5.921763e-05 
4.988         -0.0001184352 -5.921763e-05 
4.989         -0.0001184353 -5.921763e-05 
4.99          -0.0001184353 -5.921763e-05 
4.991         -0.0001184353 -5.921763e-05 
4.992         -0.0001184353 -5.921763e-05 
4.993         -0.0001184353 -5.921763e-05 
4.994         -0.0001184353 -5.921763e-05 
4.995         -0.0001184353 -5.921763e-05 
4.996         -0.0001184353 -5.921763e-05 
4.997         -0.0001184353 -5.921763e-05 
4.998         -0.0001184353 -5.921763e-05 
4.999         -0.0001184353 -5.921763e-05 
5             -0.0001184353 -5.921763e-05 
5.001         -0.0001184353 -5.921763e-05 
5.002         -0.0001184353 -5.921763e-05 
5.003         -0.0001184353 -5.921763e-05 
5.004         -0.0001184353 -5.921763e-05 
5.005         -0.0001184353 -5.921763e-05 
5.006         -0.0001184353 -5.921763e-05 
5.007         -0.0001184353 -5.921763e-05 
5.008         -0.0001184353 -5.921763e-05 
5.009         -0.0001184353 -5.921763e-05 
5.01          -0.0001184353 -5.921763e-05 
5.011         -0.0001184353 -5.921763e-05 
5.012         -0.0001184352 -5.921763e-05 
5.013         -0.0001184352 -5.921763e-05 
5.014         -0.0001184352 -5.921763e-05 
5.015         -0.0001184352 -5.921763e-05 
5.016         -0.0001184352 -5.921763e-05 
5.017         -0.0001184352 -5.921763e-05 
5.018         -0.0001184352 -5.921763e-05 
5.019         -0.0001184352 -5.921763e-05 
5.02          -0.0001184352 -5.921763e-05 
5.021         -0.0001184352 -5.921763e-05 
5.022         -0.0001184352 -5.921763e-05 
5.023         -0.0001184352 -5.921763e-05 
5.024         -0.0001184352 -5.921763e-05 
5.025         -0.0001184352 -5.921763e-05 
5.026         -0.0001184352 -5.921763e-05 
5.027         -0.0001184352 -5.921763e-05 
5.028         -0.0001184352 -5.921763e-05 
5.029         -0.0001184352 -5.921763e-05 
5.03          -0.0001184352 -5.921763e-05 
5.031         -0.0001184352 -5.921763e-05 
5.032         -0.0001184352 -5.921763e-05 
5.033         -0.0001184352 -5.921763e-05 
5.034         -0.0001184352 -5.921763e-05 
5.035         -0.0001184352 -5.921763e-05 
5.036         -0.0001184352 -5.921763e-05 
5.037         -0.0001184352 -5.921763e-05 
5.038         -0.0001184352 -5.921763e-05 
5.039         -0.0001184352 -5.921763e-05 
5.04          -0.0001184352 -5.921763e-05 
5.041         -0.0001184352 -5.921763e-05 
5.042         -0.0001184352 -5.921763e-05 
5.043         -0.0001184352 -5.921763e-05 
5.044         -0.0001184352 -5.921763e-05 
5.045         -0.0001184352 -5.921763e-05 
5.046         -0.0001184352 -5.921763e-05 
5.047         -0.0001184352 -5.921763e-05 
5.048         -0.0001184352 -5.921763e-05 
5.049         -0.0001184352 -5.921763e-05 
5.05          -0.0001184352 -5.921763e-05 
5.051         -0.0001184352 -5.921763e-05 
5.052         -0.0001184352 -5.921763e-05 
5.053         -0.0001184352 -5.921763e-05 
5.054         -0.0001184352 -5.921763e-05 
5.055         -0.0001184352 -5.921763e-05 
5.056         -0.0001184352 -5.921763e-05 
5.057         -0.0001184352 -5.921763e-05 
5.058         -0.0001184352 -5.921763e-05 
5.059         -0.0001184352 -5.921763e-05 
5.06          -0.0001184352 -5.921763e-05 
5.061         -0.0001184352 -5.921763e-05 
5.062         -0.0001184352 -5.921763e-05 
5.063         -0.0001184352 -5.921763e-05 
5.064         -0.0001184352 -5.921763e-05 
5.065         -0.0001184352 -5.921763e-05 
5.066         -0.0001184352 -5.921763e-05 
5.067         -0.0001184352 -5.921763e-05 
5.068         -0.0001184351 -5.921763e-05 
5.069         -0.0001184351 -5.921763e-05 
5.07          -0.0001184351 -5.921763e-05 
5.071         -0.0001184351 -5.921763e-05 
5.072         -0.0001184351 -5.921763e-05 
5.073         -0.0001184351 -5.921763e-05 
5.074         -0.0001184351 -5.921763e-05 
5.075         -0.0001184351 -5.921763e-05 
5.076         -0.0001184351 -5.921763e-05 
5.077         -0.0001184351 -5.921763e-05 
5.078         -0.0001184351 -5.921763e-05 
5.079         -0.0001184351 -5.921763e-05 
5.08          -0.0001184351 -5.921763e-05 
5.081         -0.0001184351 -5.921763e-05 
5.082         -0.0001184351 -5.921763e-05 
5.083         -0.0001184351 -5.921763e-05 
5.084         -0.0001184351 -5.921763e-05 
5.085         -0.0001184351 -5.921763e-05 
5.086         -0.0001184351 -5.921763e-05 
5.087         -0.0001184351 -5.921763e-05 
5.088         -0.0001184351 -5.921763e-05 
5.089         -0.0001184351 -5.921763e-05 
5.09          -0.0001184351 -5.921763e-05 
5.091         -0.0001184351 -5.921763e-05 
5.092         -0.0001184351 -5.921763e-05 
5.093         -0.0001184351 -5.921763e-05 
5.094         -0.0001184351 -5.921763e-05 
5.095         -0.0001184351 -5.921763e-05 
5.096         -0.000118435  -5.921763e-05 
